期权代码,交易日期,期权收盘价,期权交易量,期权交易额,期权名称,看涨看跌类型,执行价格,到期日,上市日期,退市日期,上证50ETF价格,上证50ETF日度收益率,无风险收益率（shibor),剩余到期时间（年）
10007849.SH,20240926,0.2439,0.0,0.0,华夏上证科创板50ETF期权2412认购0.45,C,0.45,2024-12-25,20240924,20241225,2.618,5.5645,1.926,0.2465753424657534
10007844.SH,20240926,0.0315,1639.0,70.1184,南方中证500ETF期权2503认沽4.10,P,4.1,2025-03-26,20240918,20250326,2.618,5.5645,1.926,0.4958904109589041
10007843.SH,20240926,0.9075,132.0,106.8212,南方中证500ETF期权2503认购4.10,C,4.1,2025-03-26,20240918,20250326,2.618,5.5645,1.926,0.4958904109589041
10007842.SH,20240926,0.009,18131.0,209.5008,南方中证500ETF期权2412认沽4.10,P,4.1,2024-12-25,20240918,20241225,2.618,5.5645,1.926,0.2465753424657534
10007841.SH,20240926,0.9347,62.0,54.7904,南方中证500ETF期权2412认购4.10,C,4.1,2024-12-25,20240918,20241225,2.618,5.5645,1.926,0.2465753424657534
10007836.SH,20240926,0.0086,1575.0,16.5863,华泰柏瑞沪深300ETF期权2503认沽2.90,P,2.9,2025-03-26,20240913,20250326,2.618,5.5645,1.926,0.4958904109589041
10007835.SH,20240926,0.7598,140.0,97.9648,华泰柏瑞沪深300ETF期权2503认购2.90,C,2.9,2025-03-26,20240913,20250326,2.618,5.5645,1.926,0.4958904109589041
10007834.SH,20240926,0.0029,6446.0,18.3091,华泰柏瑞沪深300ETF期权2412认沽2.90,P,2.9,2024-12-25,20240913,20241225,2.618,5.5645,1.926,0.2465753424657534
10007833.SH,20240926,0.7547,356.0,259.8975,华泰柏瑞沪深300ETF期权2412认购2.90,C,2.9,2024-12-25,20240913,20241225,2.618,5.5645,1.926,0.2465753424657534
10007830.SH,20240926,0.0003,477.0,0.2487,易方达上证科创板50ETF期权2503认沽0.45,P,0.45,2025-03-26,20240910,20250326,2.618,5.5645,1.926,0.4958904109589041
10007829.SH,20240926,0.2405,15.0,3.4214,易方达上证科创板50ETF期权2503认购0.45,C,0.45,2025-03-26,20240910,20250326,2.618,5.5645,1.926,0.4958904109589041
10007828.SH,20240926,0.0001,152.0,0.0152,易方达上证科创板50ETF期权2412认沽0.45,P,0.45,2024-12-25,20240910,20241225,2.618,5.5645,1.926,0.2465753424657534
10007827.SH,20240926,0.2466,3.0,0.7274,易方达上证科创板50ETF期权2412认购0.45,C,0.45,2024-12-25,20240910,20241225,2.618,5.5645,1.926,0.2465753424657534
10007822.SH,20240926,0.007,1594.0,12.2113,华夏上证50ETF期权2503认沽2.10,P,2.1,2025-03-26,20240910,20250326,2.618,5.5645,1.926,0.4958904109589041
10007821.SH,20240926,0.54,124.0,57.8217,华夏上证50ETF期权2503认购2.10,C,2.1,2025-03-26,20240910,20250326,2.618,5.5645,1.926,0.4958904109589041
10007820.SH,20240926,0.0024,4740.0,10.4192,华夏上证50ETF期权2412认沽2.10,P,2.1,2024-12-25,20240910,20241225,2.618,5.5645,1.926,0.2465753424657534
10007819.SH,20240926,0.5294,87.0,40.4628,华夏上证50ETF期权2412认购2.10,C,2.1,2024-12-25,20240910,20241225,2.618,5.5645,1.926,0.2465753424657534
10007816.SH,20240926,0.0094,1372.0,15.1998,华夏上证50ETF期权2503认沽2.15,P,2.15,2025-03-26,20240905,20250326,2.618,5.5645,1.926,0.4958904109589041
10007815.SH,20240926,0.4887,42.0,18.4046,华夏上证50ETF期权2503认购2.15,C,2.15,2025-03-26,20240905,20250326,2.618,5.5645,1.926,0.4958904109589041
10007814.SH,20240926,0.0038,7691.0,28.0919,华夏上证50ETF期权2412认沽2.15,P,2.15,2024-12-25,20240905,20241225,2.618,5.5645,1.926,0.2465753424657534
10007813.SH,20240926,0.475,911.0,371.6937,华夏上证50ETF期权2412认购2.15,C,2.15,2024-12-25,20240905,20241225,2.618,5.5645,1.926,0.2465753424657534
10007806.SH,20240926,0.0106,1276.0,17.0956,华泰柏瑞沪深300ETF期权2503认沽2.95,P,2.95,2025-03-26,20240830,20250326,2.618,5.5645,1.926,0.4958904109589041
10007805.SH,20240926,0.7098,33.0,21.3876,华泰柏瑞沪深300ETF期权2503认购2.95,C,2.95,2025-03-26,20240830,20250326,2.618,5.5645,1.926,0.4958904109589041
10007804.SH,20240926,0.0038,7915.0,29.4923,华泰柏瑞沪深300ETF期权2412认沽2.95,P,2.95,2024-12-25,20240830,20241225,2.618,5.5645,1.926,0.2465753424657534
10007803.SH,20240926,0.6517,14.0,8.4323,华泰柏瑞沪深300ETF期权2412认购2.95,C,2.95,2024-12-25,20240830,20241225,2.618,5.5645,1.926,0.2465753424657534
10007708.SH,20240926,0.0013,826.0,0.997,华夏上证科创板50ETF期权2503认沽0.50,P,0.5,2025-03-26,20240823,20250326,2.618,5.5645,1.926,0.4958904109589041
10007707.SH,20240926,0.2175,79.0,15.26,华夏上证科创板50ETF期权2503认购0.50,C,0.5,2025-03-26,20240823,20250326,2.618,5.5645,1.926,0.4958904109589041
10007706.SH,20240926,0.0452,2296.0,127.5006,南方中证500ETF期权2503认沽4.20,P,4.2,2025-03-26,20240823,20250326,2.618,5.5645,1.926,0.4958904109589041
10007705.SH,20240926,0.8315,160.0,114.8636,南方中证500ETF期权2503认购4.20,C,4.2,2025-03-26,20240823,20250326,2.618,5.5645,1.926,0.4958904109589041
10007704.SH,20240926,0.0125,22072.0,390.4379,南方中证500ETF期权2412认沽4.20,P,4.2,2024-12-25,20240823,20241225,2.618,5.5645,1.926,0.2465753424657534
10007703.SH,20240926,0.8449,77.0,58.05,南方中证500ETF期权2412认购4.20,C,4.2,2024-12-25,20240823,20241225,2.618,5.5645,1.926,0.2465753424657534
10007698.SH,20240926,0.2904,60.0,18.0326,华夏上证科创板50ETF期权2503认沽1.00,P,1.0,2025-03-26,20240801,20250326,2.618,5.5645,1.926,0.4958904109589041
10007697.SH,20240926,0.0086,9269.0,73.1672,华夏上证科创板50ETF期权2503认购1.00,C,1.0,2025-03-26,20240801,20250326,2.618,5.5645,1.926,0.4958904109589041
10007696.SH,20240926,1.0473,39.0,44.1842,南方中证500ETF期权2503认沽6.00,P,6.0,2025-03-26,20240801,20250326,2.618,5.5645,1.926,0.4958904109589041
10007695.SH,20240926,0.8593,30.0,28.1714,南方中证500ETF期权2503认沽5.75,P,5.75,2025-03-26,20240801,20250326,2.618,5.5645,1.926,0.4958904109589041
10007694.SH,20240926,0.0697,4351.0,185.1013,南方中证500ETF期权2503认购6.00,C,6.0,2025-03-26,20240801,20250326,2.618,5.5645,1.926,0.4958904109589041
10007693.SH,20240926,0.0955,2933.0,179.616,南方中证500ETF期权2503认购5.75,C,5.75,2025-03-26,20240801,20250326,2.618,5.5645,1.926,0.4958904109589041
10007692.SH,20240926,0.0136,1416.0,23.8525,华泰柏瑞沪深300ETF期权2503认沽3.00,P,3.0,2025-03-26,20240731,20250326,2.618,5.5645,1.926,0.4958904109589041
10007691.SH,20240926,0.6666,75.0,43.2273,华泰柏瑞沪深300ETF期权2503认购3.00,C,3.0,2025-03-26,20240731,20250326,2.618,5.5645,1.926,0.4958904109589041
10007690.SH,20240926,0.0132,2666.0,41.3339,华夏上证50ETF期权2503认沽2.20,P,2.2,2025-03-26,20240731,20250326,2.618,5.5645,1.926,0.4958904109589041
10007689.SH,20240926,0.4471,135.0,50.4664,华夏上证50ETF期权2503认购2.20,C,2.2,2025-03-26,20240731,20250326,2.618,5.5645,1.926,0.4958904109589041
10007688.SH,20240926,0.0014,1431.0,1.9471,易方达上证科创板50ETF期权2503认沽0.50,P,0.5,2025-03-26,20240730,20250326,2.618,5.5645,1.926,0.4958904109589041
10007687.SH,20240926,0.199,74.0,13.5322,易方达上证科创板50ETF期权2503认购0.50,C,0.5,2025-03-26,20240730,20250326,2.618,5.5645,1.926,0.4958904109589041
10007686.SH,20240926,0.6254,41.0,28.0837,南方中证500ETF期权2503认沽5.50,P,5.5,2025-03-26,20240729,20250326,2.618,5.5645,1.926,0.4958904109589041
10007685.SH,20240926,0.1399,2838.0,280.9551,南方中证500ETF期权2503认购5.50,C,5.5,2025-03-26,20240729,20250326,2.618,5.5645,1.926,0.4958904109589041
10007684.SH,20240926,0.2518,1.0,0.2518,易方达上证科创板50ETF期权2503认沽0.95,P,0.95,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007683.SH,20240926,0.2259,10.0,2.259,易方达上证科创板50ETF期权2503认沽0.90,P,0.9,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007682.SH,20240926,0.1798,10.0,1.798,易方达上证科创板50ETF期权2503认沽0.85,P,0.85,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007681.SH,20240926,0.121,85.0,11.5864,易方达上证科创板50ETF期权2503认沽0.80,P,0.8,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007680.SH,20240926,0.086,279.0,26.0966,易方达上证科创板50ETF期权2503认沽0.75,P,0.75,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007679.SH,20240926,0.0523,2895.0,171.5269,易方达上证科创板50ETF期权2503认沽0.70,P,0.7,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007678.SH,20240926,0.0284,2325.0,74.3927,易方达上证科创板50ETF期权2503认沽0.65,P,0.65,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007677.SH,20240926,0.0124,3595.0,49.5466,易方达上证科创板50ETF期权2503认沽0.60,P,0.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007676.SH,20240926,0.0035,8534.0,37.3511,易方达上证科创板50ETF期权2503认沽0.55,P,0.55,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007675.SH,20240926,0.0062,8671.0,52.4849,易方达上证科创板50ETF期权2503认购0.95,C,0.95,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007674.SH,20240926,0.01,9890.0,88.5332,易方达上证科创板50ETF期权2503认购0.90,C,0.9,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007673.SH,20240926,0.0145,5637.0,65.2233,易方达上证科创板50ETF期权2503认购0.85,C,0.85,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007672.SH,20240926,0.023,6309.0,109.7243,易方达上证科创板50ETF期权2503认购0.80,C,0.8,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007671.SH,20240926,0.0372,8077.0,228.3978,易方达上证科创板50ETF期权2503认购0.75,C,0.75,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007670.SH,20240926,0.054,3326.0,133.6153,易方达上证科创板50ETF期权2503认购0.70,C,0.7,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007669.SH,20240926,0.08,3167.0,216.2505,易方达上证科创板50ETF期权2503认购0.65,C,0.65,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007668.SH,20240926,0.1157,987.0,100.4726,易方达上证科创板50ETF期权2503认购0.60,C,0.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007667.SH,20240926,0.1563,154.0,20.6429,易方达上证科创板50ETF期权2503认购0.55,C,0.55,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007666.SH,20240926,0.2439,14.0,3.527,华夏上证科创板50ETF期权2503认沽0.95,P,0.95,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007665.SH,20240926,0.1954,554.0,116.0739,华夏上证科创板50ETF期权2503认沽0.90,P,0.9,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007664.SH,20240926,0.1494,330.0,54.3224,华夏上证科创板50ETF期权2503认沽0.85,P,0.85,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007663.SH,20240926,0.1089,167.0,20.0426,华夏上证科创板50ETF期权2503认沽0.80,P,0.8,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007662.SH,20240926,0.0725,2586.0,210.6496,华夏上证科创板50ETF期权2503认沽0.75,P,0.75,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007661.SH,20240926,0.0424,4355.0,212.2162,华夏上证科创板50ETF期权2503认沽0.70,P,0.7,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007660.SH,20240926,0.021,5293.0,133.9705,华夏上证科创板50ETF期权2503认沽0.65,P,0.65,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007659.SH,20240926,0.0092,2606.0,26.7521,华夏上证科创板50ETF期权2503认沽0.60,P,0.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007658.SH,20240926,0.0023,2960.0,9.8602,华夏上证科创板50ETF期权2503认沽0.55,P,0.55,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007657.SH,20240926,0.012,13197.0,128.5223,华夏上证科创板50ETF期权2503认购0.95,C,0.95,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007656.SH,20240926,0.0157,4452.0,59.061,华夏上证科创板50ETF期权2503认购0.90,C,0.9,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007655.SH,20240926,0.0195,4087.0,71.9783,华夏上证科创板50ETF期权2503认购0.85,C,0.85,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007654.SH,20240926,0.0305,5510.0,128.0174,华夏上证科创板50ETF期权2503认购0.80,C,0.8,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007653.SH,20240926,0.0428,6771.0,231.4264,华夏上证科创板50ETF期权2503认购0.75,C,0.75,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007652.SH,20240926,0.0619,4813.0,244.8555,华夏上证科创板50ETF期权2503认购0.70,C,0.7,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007651.SH,20240926,0.0904,4853.0,367.496,华夏上证科创板50ETF期权2503认购0.65,C,0.65,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007650.SH,20240926,0.1277,618.0,63.4723,华夏上证科创板50ETF期权2503认购0.60,C,0.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007649.SH,20240926,0.1718,153.0,23.1761,华夏上证科创板50ETF期权2503认购0.55,C,0.55,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007648.SH,20240926,0.4466,117.0,56.2017,南方中证500ETF期权2503认沽5.25,P,5.25,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007647.SH,20240926,0.2903,458.0,145.5185,南方中证500ETF期权2503认沽5.00,P,5.0,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007646.SH,20240926,0.2383,1021.0,284.0204,南方中证500ETF期权2503认沽4.90,P,4.9,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007645.SH,20240926,0.1956,1259.0,285.0238,南方中证500ETF期权2503认沽4.80,P,4.8,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007644.SH,20240926,0.1578,1169.0,216.7468,南方中证500ETF期权2503认沽4.70,P,4.7,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007643.SH,20240926,0.117,1319.0,195.618,南方中证500ETF期权2503认沽4.60,P,4.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007642.SH,20240926,0.0979,1873.0,216.0852,南方中证500ETF期权2503认沽4.50,P,4.5,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007641.SH,20240926,0.0789,1653.0,149.9998,南方中证500ETF期权2503认沽4.40,P,4.4,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007640.SH,20240926,0.0574,3492.0,248.5954,南方中证500ETF期权2503认沽4.30,P,4.3,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007639.SH,20240926,0.2065,3651.0,552.9541,南方中证500ETF期权2503认购5.25,C,5.25,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007638.SH,20240926,0.2981,2263.0,544.373,南方中证500ETF期权2503认购5.00,C,5.0,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007637.SH,20240926,0.35,1111.0,290.1711,南方中证500ETF期权2503认购4.90,C,4.9,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007636.SH,20240926,0.4,2757.0,899.3755,南方中证500ETF期权2503认购4.80,C,4.8,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007635.SH,20240926,0.4589,1259.0,482.6248,南方中证500ETF期权2503认购4.70,C,4.7,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007634.SH,20240926,0.5149,634.0,265.4365,南方中证500ETF期权2503认购4.60,C,4.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007633.SH,20240926,0.5959,184.0,87.8775,南方中证500ETF期权2503认购4.50,C,4.5,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007632.SH,20240926,0.6704,67.0,34.6762,南方中证500ETF期权2503认购4.40,C,4.4,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007631.SH,20240926,0.7499,91.0,60.0848,南方中证500ETF期权2503认购4.30,C,4.3,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007630.SH,20240926,0.3334,1635.0,634.4,华泰柏瑞沪深300ETF期权2503认沽3.90,P,3.9,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007629.SH,20240926,0.2638,1191.0,387.788,华泰柏瑞沪深300ETF期权2503认沽3.80,P,3.8,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007628.SH,20240926,0.2018,1188.0,294.7578,华泰柏瑞沪深300ETF期权2503认沽3.70,P,3.7,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007627.SH,20240926,0.152,918.0,162.5751,华泰柏瑞沪深300ETF期权2503认沽3.60,P,3.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007626.SH,20240926,0.1034,2253.0,300.8592,华泰柏瑞沪深300ETF期权2503认沽3.50,P,3.5,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007625.SH,20240926,0.0707,5834.0,528.1034,华泰柏瑞沪深300ETF期权2503认沽3.40,P,3.4,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007624.SH,20240926,0.0499,4870.0,303.1108,华泰柏瑞沪深300ETF期权2503认沽3.30,P,3.3,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007623.SH,20240926,0.0337,3436.0,140.2682,华泰柏瑞沪深300ETF期权2503认沽3.20,P,3.2,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007622.SH,20240926,0.0201,2747.0,74.0328,华泰柏瑞沪深300ETF期权2503认沽3.10,P,3.1,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007621.SH,20240926,0.1032,9566.0,620.3219,华泰柏瑞沪深300ETF期权2503认购3.90,C,3.9,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007620.SH,20240926,0.1338,10286.0,914.5732,华泰柏瑞沪深300ETF期权2503认购3.80,C,3.8,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007619.SH,20240926,0.1713,5311.0,617.8361,华泰柏瑞沪深300ETF期权2503认购3.70,C,3.7,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007618.SH,20240926,0.221,5502.0,956.9195,华泰柏瑞沪深300ETF期权2503认购3.60,C,3.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007617.SH,20240926,0.2783,3920.0,833.702,华泰柏瑞沪深300ETF期权2503认购3.50,C,3.5,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007616.SH,20240926,0.3399,4011.0,1040.8661,华泰柏瑞沪深300ETF期权2503认购3.40,C,3.4,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007615.SH,20240926,0.411,1222.0,434.0452,华泰柏瑞沪深300ETF期权2503认购3.30,C,3.3,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007614.SH,20240926,0.4802,191.0,80.8924,华泰柏瑞沪深300ETF期权2503认购3.20,C,3.2,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007613.SH,20240926,0.5844,223.0,114.6164,华泰柏瑞沪深300ETF期权2503认购3.10,C,3.1,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007612.SH,20240926,0.1458,276.0,44.8149,华夏上证50ETF期权2503认沽2.65,P,2.65,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007611.SH,20240926,0.12,1209.0,167.4076,华夏上证50ETF期权2503认沽2.60,P,2.6,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007610.SH,20240926,0.0942,2305.0,248.925,华夏上证50ETF期权2503认沽2.55,P,2.55,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007609.SH,20240926,0.0769,3730.0,333.9569,华夏上证50ETF期权2503认沽2.50,P,2.5,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007608.SH,20240926,0.0579,3395.0,227.5553,华夏上证50ETF期权2503认沽2.45,P,2.45,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007607.SH,20240926,0.0455,4106.0,215.5575,华夏上证50ETF期权2503认沽2.40,P,2.4,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007606.SH,20240926,0.0344,3067.0,123.2167,华夏上证50ETF期权2503认沽2.35,P,2.35,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007605.SH,20240926,0.026,2117.0,61.7909,华夏上证50ETF期权2503认沽2.30,P,2.3,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007604.SH,20240926,0.0184,1508.0,32.0872,华夏上证50ETF期权2503认沽2.25,P,2.25,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
10007603.SH,20240926,0.139,7221.0,652.6886,华夏上证50ETF期权2503认购2.65,C,2.65,2025-03-26,20240725,20250326,2.618,5.5645,1.926,0.4958904109589041
